pitchfork_id,link,artist,album,release_year,score,Unnamed: 6
11390,/reviews/albums/15816-pink-skull-psychic-welfare/,Pink Skull,Psychic Welfare,2011,5.3,
11391,/reviews/albums/15809-a-winged-victory-for-the-sullen/,A Winged Victory for the Sullen,A Winged Victory for the Sullen,2011,7.3,
11392,/reviews/albums/15803-gravity-the-seducer/,Ladytron,Gravity the Seducer,2011,6,
11393,/reviews/albums/15820-curreny-verde-terrace/,Curren$y,Verde Terrace,2011,7.3,
11394,/reviews/albums/15798-wild-flag/,Wild Flag,Wild Flag,2011,8,
11395,/reviews/albums/15808-a-creature-i-dont-know/,Laura Marling,A Creature I Don't Know,2011,7.6,
11396,/reviews/albums/15793-cant-dreams-come-true/,CANT,Dreams Come True,2011,6.1,
11397,/reviews/albums/15815-eleven-fingers/,Circle of Ouroborus,Eleven Fingers,2011,8,
11398,/reviews/albums/15810-earth-division/,Mogwai,Earth Division EP,2011,6.4,
11399,/reviews/albums/15813-strange-mercy/,St. Vincent,Strange Mercy,2011,9,
11400,/reviews/albums/15787-mates-of-state-mountaintops/,Mates of State,Mountaintops,2011,7.1,
11401,/reviews/albums/15802-odyshape/,The Raincoats,Odyshape,2011,8,
11402,/reviews/albums/15806-hella-tripper/,Hella,Tripper,2011,6,
11403,/reviews/albums/15785-freaking-out-ep/,Toro y Moi,Freaking Out EP,2011,8,
11404,/reviews/albums/15811-father-son-holy-ghost/,Girls,"Father, Son, Holy Ghost",2011,9.3,
11405,/reviews/albums/15749-making-mirrors/,Gotye,Making Mirrors,2011,7.7,
11406,/reviews/albums/15789-whatever-brains-whatever-brains/,Whatever Brains,Whatever Brains,2011,7.4,
11407,/reviews/albums/15796-steve-reich-and-kronos-quartet-wtc-911/,Steve Reich and Kronos Quartet,WTC 9/11,2011,7,
11408,/reviews/albums/15800-whos-afraid-of-the-art-of-noise-deluxe-edition/,Art of Noise,Who's Afraid of the Art of Noise [Deluxe Edition],2011,8.6,
11409,/reviews/albums/15797-re-ecm/,Ricardo Villalobos and Max Loderbauer,Re: ECM,2011,7.9,
11410,/reviews/albums/15794-la-liberacion/,CSS,La Liberación,2011,5.2,
11411,/reviews/albums/15784-main-attrakionz-808s-dark-grapes-ii/,Main Attrakionz,808s & Dark Grapes II,2011,7.5,
11412,/reviews/albums/15795-red-sugar/,Winter Family,Red Sugar,2011,7.9,
11413,/reviews/albums/15724-atma/,YOB,Atma,2011,8.3,
11414,/reviews/albums/15792-1977/,Terius Nash,1977,2011,7.9,
11415,/reviews/albums/15791-garden-of-arms/,Peter Wolf Crier,Garden of Arms,2011,6,
11416,/reviews/albums/15751-geidi-primes/,Grimes,Geidi Primes,2011,7.5,
11417,/reviews/albums/15788-memoryhouse-the-years-ep/,Memoryhouse,The Years EP,2011,6.3,
11418,/reviews/albums/15757-lenses-alien/,Cymbals Eat Guitars,Lenses Alien,2011,8,
11419,/reviews/albums/15790-looping-state-of-mind/,The Field,Looping State of Mind,2011,8.5,
11420,/reviews/albums/15776-work-work-work/,HTRK,"Work (work, work)",2011,5.7,
11421,/reviews/albums/15781-throwing-muses-anthology/,Throwing Muses,Anthology,2011,8,
11422,/reviews/albums/15782-violent-hearts/,Shimmering Stars,Violent Hearts,2011,7.1,
11423,/reviews/albums/15779-r-u-i-n-1-2/,Elite Gymnastics,Ruin,2011,7.8,
11424,/reviews/albums/15783-in-the-grace-of-your-love/,The Rapture,In the Grace of Your Love,2011,7.2,
11425,/reviews/albums/15775-jacuzzi-boys-glazin/,Jacuzzi Boys,Glazin',2011,6.2,
11426,/reviews/albums/15765-forget/,Oupa,Forget,2011,6.3,
11427,/reviews/albums/15778-deleted-scenes/,Deleted Scenes,Young People’s Church of the Air,2011,7.8,
11428,/reviews/albums/15774-azari-iii/,Azari & III,Azari & III,2011,7.3,
11429,/reviews/albums/15758-the-golden-age-of-apocalypse/,Thundercat,The Golden Age of Apocalypse,2011,8.1,
11430,/reviews/albums/15772-simulat/,Cosmin TRG,Simulat,2011,7.4,
11431,/reviews/albums/15777-luminaries-synastry/,Motion Sickness of Time Travel,Luminaries & Synastry,2011,7.8,
11432,/reviews/albums/15764-the-world-is-just-a-shape-to-fill-the-night/,Case Studies,The World Is Just a Shape to Fill the Night,2011,7.3,
11433,/reviews/albums/15761-im-with-you/,Red Hot Chili Peppers,I'm With You,2011,4,
11434,/reviews/albums/15773-obscurities/,Stephin Merritt,Obscurities,2011,7.5,
11435,/reviews/albums/15771-ancient-romans/,Sun Araw,Ancient Romans,2011,7.9,
11436,/reviews/albums/15769-ghost-on-the-canvas/,Glen Campbell,Ghost on the Canvas,2011,6.5,
11437,/reviews/albums/15721-fever-dream/,Alias,Fever Dream,2011,7.2,
11438,/reviews/albums/15763-the-last-king-2-gods-machine/,Big K.R.I.T.,Last King 2: God's Machine,2011,6.4,
11439,/reviews/albums/15723-the-sophtware-slump/,Grandaddy,The Sophtware Slump,2011,8.5,
11440,/reviews/albums/15740-quadruple-single-ep/,Big Business,Quadruple Single EP,2011,7,
11441,/reviews/albums/15768-tim-cohen/,Magic Trick,The Glad Birth of Love,2011,7,
11442,/reviews/albums/15762-outside-society/,Patti Smith,Outside Society,2011,5.9,
11443,/reviews/albums/15756-endless-now/,Male Bonding,Endless Now,2011,8,
11444,/reviews/albums/15770-tha-carter-iv/,Lil Wayne,Tha Carter IV,2011,6.2,
11445,/reviews/albums/15750-figure-it-out/,PS I Love You,Figure It Out,2011,6.9,
11446,/reviews/albums/15748-lounge-lizards-ep/,Purling Hiss,Lounge Lizards EP,2011,7.5,
11447,/reviews/albums/15767-tassili/,Tinariwen,Tassili,2011,7.8,
11448,/reviews/albums/15759-the-red-album/,The Game,The R.E.D. Album,2011,4.8,
11449,/reviews/albums/15766-wander-wonder/,Balam Acab,Wander / Wonder,2011,8.2,
11450,/reviews/albums/15760-through-donkey-jaw/,Amen Dunes,Through Donkey Jaw,2011,7.5,
11451,/reviews/albums/15752-i-am-an-attic/,Nick Diamonds,I Am an Attic,2011,6.4,
11452,/reviews/albums/15722-coastal-grooves/,Blood Orange,Coastal Grooves,2011,5.9,
11453,/reviews/albums/15745-you-are-all-i-see/,Active Child,You Are All I See,2011,7.2,
11454,/reviews/albums/15753-xxx/,Danny Brown,XXX,2011,8.2,
11455,/reviews/albums/15755-still-living/,Ganglians,Still Living,2011,6.9,
11456,/reviews/albums/15744-the-ornament/,Gold Leaves,The Ornament,2011,7.7,
11457,/reviews/albums/15714-west/,Wooden Shjips,West,2011,7.3,
11458,/reviews/albums/15747-hearts/,I Break Horses,Hearts,2011,7.2,
11459,/reviews/albums/15754-thursday/,The Weeknd,Thursday,2011,7.9,
11460,/reviews/albums/15726-dont-act-like-you-dont-care/,Luke Temple,Don't Act Like You Don't Care,2011,6.1,
11461,/reviews/albums/15741-wigry/,MIMEO,Wigry,2011,7.2,
11462,/reviews/albums/15742-ugly-buildings-whores-politicians-greatest-hits-1998-2009/,Drive-By Truckers,"Ugly Buildings, Whores & Politicians: Greatest Hits 1998-2009",2011,8.2,
11463,/reviews/albums/15735-widowspeak/,Widowspeak,Widowspeak,2011,7.5,
11464,/reviews/albums/15746-out-of-love/,Mister Heavenly,Out of Love,2011,7.5,
11465,/reviews/albums/15730-program-91/,Razika,Program 91,2011,7.3,
11466,/reviews/albums/15743-tripper/,Fruit Bats,Tripper,2011,6.8,
11467,/reviews/albums/15738-hollow/,Cut Off Your Hands,Hollow,2011,7.3,
11468,/reviews/albums/15739-ferrari-boyz/,Gucci Mane||Waka Flocka Flame,Ferrari Boyz,2011,6.3,
11469,/reviews/albums/15733-slave-ambient/,The War on Drugs,Slave Ambient,2011,8.3,
11470,/reviews/albums/15734-atlantic-ep/,Southern Shores,Atlantic EP,2011,7.3,
11471,/reviews/albums/15737-watch-me-dance/,Toddla T,Watch Me Dance,2011,6.5,
11472,/reviews/albums/15732-revisited-remixed-1970-1999/,Popol Vuh,Revisited & Remixed (1970-1999),2011,7.8,
11473,/reviews/albums/15731-leave-no-trace/,Fool's Gold,Leave No Trace,2011,6.2,
11474,/reviews/albums/15736-mirror-traffic/,Stephen Malkmus and the Jicks,Mirror Traffic,2011,7.7,
11475,/reviews/albums/15729-marble-son/,Jesse Sykes & the Sweet Hereafter,Marble Son,2011,5.9,
11476,/reviews/albums/15728-amplifying-host/,Richard Youngs,Amplifying Host,2011,7,
11477,/reviews/albums/15727-yucca/,Milk Maid,Yucca,2011,7.2,
11478,/reviews/albums/15697-closer-to-closed/,Braid,Closer to Closed,2011,2.8,
11479,/reviews/albums/15710-not-the-spaces-you-know-but-between-them/,null -index error,"Not the Spaces You Know, But Between Them",2011,8.3,
11480,/reviews/albums/15720-breaking-the-frame/,Surgeon,Breaking the Frame,2011,7.2,
11481,/reviews/albums/15718-giving/,Collections of Colonies of Bees,GIVING,2011,6.8,
11482,/reviews/albums/15698-bad-vibes/,Shlohmo,Bad Vibes,2011,7.8,
11483,/reviews/albums/15717-gainsbourg-percussions/,Serge Gainsbourg,Gainsbourg Percussions,2011,8.2,
11484,/reviews/albums/15725-watch-the-throne/,JAY-Z||Kanye West,Watch the Throne,2011,8.5,
11485,/reviews/albums/15719-cult-of-youth/,Cult of Youth,Cult of Youth,2011,7.3,
11486,/reviews/albums/15659-love-has-made-me-stronger/,Carol Kleyn,Love Has Made Me Stronger,2011,7.8,
11487,/reviews/albums/15704-ghosts-outside/,Steve Mason||Dennis Bovell,Ghosts Outside,2011,6.6,
11488,/reviews/albums/15706-greneberg/,Greneberg,Greneberg,2011,7.4,
11489,/reviews/albums/15707-family-of-love-ep/,DoM ,Family of Love EP,2011,8,
11490,/reviews/albums/15716-forever-dolphin-love/,Connan Mockasin,Forever Dolphin Love,2011,7.1,
11491,/reviews/albums/15709-response/,Dave.I.D,Response,2011,7.6,
11492,/reviews/albums/15711-chill-out-zone/,Wiley,Chill Out Zone,2011,6,
11493,/reviews/albums/15700-our-blood/,Richard Buckner,Our Blood,2011,8,
11494,/reviews/albums/15708-it-freaks-separations/,Pulp,It,2011,6.1,
11495,/reviews/albums/15702-native-to/,Is Tropical,Native To,2011,5,
11496,/reviews/albums/15712-as-the-crow-flies/,The Advisory Circle,As the Crow Flies,2011,7.4,
11497,/reviews/albums/15713-you-were-a-dick/,Idaho,You Were a Dick,2011,7.8,
11498,/reviews/albums/15667-trouble-books-and-mark-mcguire/,Mark McGuire||Trouble Books,Trouble Books and Mark McGuire,2011,7.6,
11499,/reviews/albums/15715-the-rip-tide/,Beirut,The Rip Tide,2011,7.7,
11500,/reviews/albums/15694-the-lateness-of-the-hour/,Alex Clare,The Lateness of the Hour,2011,3.7,
11501,/reviews/albums/15692-parabolas/,John Tejada,Parabolas,2011,7.1,
11502,/reviews/albums/15658-king-of-hearts/,Lloyd,King of Hearts,2011,7.9,
11503,/reviews/albums/15703-plays-high-gospel/,Efrim Manuel Menuck,"Plays ""High Gospel""",2011,7.6,
11504,/reviews/albums/15670-must-be-blind-the-mindeater-there-is-no-god-10/,Bonnie “Prince” Billy||Matt Sweeney||The Phantom Family Halo,There Is No God,2011,7,
11505,/reviews/albums/15683-peanut-butter-and-swelly/,Chiddy Bang,Peanut Butter and Swelly,2011,2.1,
11506,/reviews/albums/15701-body-ep/,Autre Ne Veut,Body EP,2011,7.5,
11507,/reviews/albums/15705-they-came-from-the-sky/,Human Eye,They Came From the Sky,2011,7.7,
11508,/reviews/albums/15693-let-it-beard/,Boston Spaceships,Let It Beard,2011,6,
11509,/reviews/albums/15691-itunes-session/,The Decemberists,iTunes Session,2011,6.2,
11510,/reviews/albums/15646-volume-one-1970-1979/,Sorry Bamba,Volume One 1970-1979,2011,7.7,
11511,/reviews/albums/15558-howl-of-the-lonely-crowd/,Comet Gain,Howl of the Lonely Crowd,2011,7.3,
11512,/reviews/albums/15681-soft-metals/,Soft Metals,Soft Metals,2011,7.5,
11513,/reviews/albums/15680-last-words-the-final-recordings/,Screaming Trees,Last Words: The Final Recordings,2011,5.7,
11514,/reviews/albums/15696-science-of-the-sea/,Jürgen Müller,Science of the Sea,2011,8.4,
11515,/reviews/albums/15695-last-night-on-earth/,Elysian Fields,Last Night on Earth,2011,5.9,
11516,/reviews/albums/15690-field-songs/,William Elliott Whitmore,Field Songs,2011,7.5,
11517,/reviews/albums/15699-afro-noise-i/,Cut Hands,Afro Noise I,2011,7.8,
11518,/reviews/albums/15687-legendary-weapons/,Wu-Tang,Legendary Weapons,2011,5,
11519,/reviews/albums/15674-organ-music-not-vibraphone-like-id-hoped/,Moonface,Organ Music Not Vibraphone Like I'd Hoped,2011,6.1,
11520,/reviews/albums/15666-togetherapart/,Grieves,Together/Apart,2011,5.2,
11521,/reviews/albums/15689-please-stop-loving-me/,Nicholas Szczepanik,Please Stop Loving Me,2011,7.8,
11522,/reviews/albums/15632-come-back-to-us/,Release the Sunbird,Come Back to Us,2011,6.2,
11523,/reviews/albums/15685-satin-panthers-ep/,Hudson Mohawke,Satin Panthers EP,2011,7.6,
11524,/reviews/albums/15688-icky-mettle/,Archers of Loaf,Icky Mettle,2011,9,
11525,/reviews/albums/15669-famous-first-words/,Viva Brother,Famous First Words,2011,2.9,
11526,/reviews/albums/15682-bent/,Ssion,Bent,2011,6.8,
11527,/reviews/albums/15662-prom/,Grooms,Prom,2011,7,
11528,/reviews/albums/15684-dj-kicks/,Motor City Drum Ensemble,DJ-Kicks,2011,8,
11529,/reviews/albums/15686-blackenedwhite-reissue/,MellowHype,BlackenedWhite,2011,8,
11530,/reviews/albums/15675-meine-zarten-pfoten/,Ada,Meine Zarten Pfoten,2011,5.1,
11531,/reviews/albums/15677-joint-ventures/,Baobinga and Co.,Joint Ventures,2011,7.3,
11532,/reviews/albums/15678-capricorn-rising-ep/,Mike Simonetti,Capricorn Rising EP,2011,7.1,
11533,/reviews/albums/15673-running-blind-ep/,Philip Selway,Running Blind EP,2011,5.8,
11534,/reviews/albums/15679-whats-going-on-40th-anniversary-edition/,Marvin Gaye,What's Going On [40th Anniversary Edition],2011,9.5,
11535,/reviews/albums/15601-canopy-ep/,Painted Palms,Canopy EP,2011,5.2,
11536,/reviews/albums/15671-gold-rings-and-fur-pelts/,Molly Sweeney,Gold Rings and Fur Pelts,2011,5.8,
11537,/reviews/albums/15668-the-last-place/,Army Navy,The Last Place,2011,7,
11538,/reviews/albums/15665-through-the-green/,Tiger & Woods,Through the Green,2011,8.2,
11539,/reviews/albums/15663-sorry-4-the-wait/,Lil Wayne,Sorry 4 the Wait,2011,7.1,
11540,/reviews/albums/15664-total/,SebastiAn,Total,2011,5.6,
11541,/reviews/albums/15657-night-gallery/,Eternal Tapestry||Sun Araw,Night Gallery,2011,7,
11542,/reviews/albums/15526-random-axe/,Random Axe,Random Axe,2011,6.6,
11543,/reviews/albums/15672-ritual-union/,Little Dragon,Ritual Union,2011,6.7,
11544,/reviews/albums/15676-just-once-ep/,How to Dress Well,Just Once EP,2011,7.8,
11545,/reviews/albums/15661-3-ep/,Inc.,3 EP,2011,4.8,
11546,/reviews/albums/15621-rooms/,Machinedrum,Room(s),2011,6.6,
11547,/reviews/albums/15602-actually/,La Big Vic,Actually,2011,7.3,
11548,/reviews/albums/15660-timesup-ep/,Nguzunguzu,Timesup EP,2011,7.6,
11549,/reviews/albums/15645-skying/,The Horrors,Skying,2011,7.5,
11550,/reviews/albums/15639-family-and-friends/,Serengeti,Family and Friends,2011,6.8,
11551,/reviews/albums/15613-first-edition/,Fruit Tree Foundation,First Edition,2011,5.9,
11552,/reviews/albums/15624-to-what-strange-place-the-music-of-the-ottoman-american-diaspora-1916-1929/,null -index error,"To What Strange Place: The Music of the Ottoman-American Diaspora, 1916-1929",2011,8.3,
11553,/reviews/albums/15651-bermuda-drain/,Prurient,Bermuda Drain,2011,7,
11554,/reviews/albums/15653-section80/,Kendrick Lamar,Section.80,2011,8,
11555,/reviews/albums/15652-mirror-mirror/,Sons and Daughters,Mirror Mirror,2011,5.6,
11556,/reviews/albums/15655-sam-bakers-album/,Samiyam,Sam Baker's Album,2011,6.3,
11557,/reviews/albums/15654-frkwys-vol-7/,"Borden, Ferraro, Godin, Halo & Lopatin",FRKWYS Vol. 7,2011,7.7,
11558,/reviews/albums/15649-writings-on-the-wall-ii/,Gucci Mane,Writings on the Wall II,2011,7.9,
11559,/reviews/albums/15656-peace-sells-but-whos-buying-25th-anniversary-edition/,Megadeth,Peace Sells... But Who's Buying? [25th Anniversary Edition],2011,8.7,
11560,/reviews/albums/15636-staring-into-the-sun/,Olivia Wyatt,Staring Into the Sun,2011,7.2,
11561,/reviews/albums/15640-nyc-stuff-and-nyc-bags/,Vondelpark,nyc stuff and nyc bags,2011,7.5,
11562,/reviews/albums/15648-pearls-embarrassments-2000-2010/,Siriusmo,Pearls & Embarrassments: 2000-2010,2011,7.4,
11563,/reviews/albums/15650-seven-stars/,Fennesz,Seven Stars,2011,7.1,
11564,/reviews/albums/15628-when-fish-ride-bicycles/,The Cool Kids,When Fish Ride Bicycles,2011,6.9,
11565,/reviews/albums/15631-mindreading/,Singer,Mindreading,2011,5.8,
11566,/reviews/albums/15647-hello-cruel-world/,Sole and the Skyrider Band,Hello Cruel World,2011,6.1,
11567,/reviews/albums/15643-nightdolls-with-hairspray-on-air/,James Ferraro,Night Dolls With Hairspray,2011,7.9,
11568,/reviews/albums/15635-thee-physical/,Pictureplane,Thee Physical,2011,7,
11569,/reviews/albums/15629-leave-home/,The Men,Leave Home,2011,8.2,
11570,/reviews/albums/15644-wayward-fire/,The Chain Gang of 1974,Wayward Fire,2011,5.7,
11571,/reviews/albums/15634-dorus-rijkers-ep/,Ratcliffe,Dorus Rijkers EP,2011,7,
11572,/reviews/albums/15637-nupping/,Dope Body,Nupping,2011,7.8,
11573,/reviews/albums/15642-red-hot-rio-2/,null -index error,Red Hot + Rio 2,2011,7.2,
11574,/reviews/albums/15641-im-gay-im-happy/,Lil B,I'm Gay (I'm Happy),2011,8.1,
11575,/reviews/albums/15630-invasion-of-the-mysteron-killer-sounds/,null -index error,Invasion of the Mysteron Killer Sounds,2011,7.9,
11576,/reviews/albums/15638-was-i-the-wave/,Miracle Fortress,Was I the Wave?,2011,7.2,
11577,/reviews/albums/15626-n-plants/,Biosphere,N-Plants,2011,8,
11578,/reviews/albums/15606-whatevers-on-your-mind/,Gomez,Whatever's on Your Mind,2011,2.9,
11579,/reviews/albums/15625-lifes-rich-pageant-25th-anniversary-edition/,R.E.M.,Lifes Rich Pageant (25th Anniversary Edition),2011,8.8,
11580,/reviews/albums/15618-doubles/,Cian Nugent,Doubles,2011,7.7,
11581,/reviews/albums/15622-again-and-again/,Brilliant Colors,Again and Again,2011,6.8,
11582,/reviews/albums/15611-torches/,Foster the People,Torches,2011,6.2,
11583,/reviews/albums/15623-last-summer/,Eleanor Friedberger,Last Summer,2011,7.9,
11584,/reviews/albums/15617-dedication/,Zomby,Dedication,2011,7.6,
11585,/reviews/albums/15588-rave-on-a-tribute-to-buddy-holly/,null -index error,Rave On: A Tribute to Buddy Holly,2011,3.8,
11586,/reviews/albums/15565-virtue/,Emmy the Great,Virtue,2011,6.3,
11587,/reviews/albums/15627-are-you-falling-in-love/,Gold-Bears,Are You Falling in Love?,2011,7.6,
11588,/reviews/albums/15593-two-way-mirror/,Crystal Antlers,Two-Way Mirror,2011,7,
11589,/reviews/albums/15614-within-and-without/,Washed Out,Within And Without,2011,8.3,
11590,/reviews/albums/15619-whos-gonna-save-the-world/,Father's Children,Who's Gonna Save the World,2011,7.4,
11591,/reviews/albums/15620-glacial-glow/,Noveller,Glacial Glow,2011,7.6,
11592,/reviews/albums/15612-116-rising/,null -index error,116 & Rising,2011,7.2,
11593,/reviews/albums/15615-kingston-story/,Vybz Kartel,Kingston Story,2011,5.7,
11594,/reviews/albums/15596-we-must-become-the-pitiless-censors-of-ourselves/,John Maus,We Must Become the Pitiless Censors of Ourselves,2011,8.4,
11595,/reviews/albums/15609-ox-2010-a-street-odyssey/,Vast Aire,OX 2010: A Street Odyssey,2011,4.6,
11596,/reviews/albums/15616-waco-taco-combo/,Eric Copeland,Waco Taco Combo,2011,7.5,
11597,/reviews/albums/15610-is-this-hyperreal/,Atari Teenage Riot,Is This Hyperreal?,2011,5.1,
11598,/reviews/albums/15607-sbtrkt/,SBTRKT,SBTRKT,2011,8.1,
11599,/reviews/albums/15582-player-piano/,Memory Tapes,Player Piano,2011,6,
11600,/reviews/albums/15603-gardens-villa/,Gardens & Villa,Gardens & Villa,2011,6.8,
11601,/reviews/albums/15608-stranger-ballet/,The Poison Control Center,Stranger Ballet,2011,7.6,
11602,/reviews/albums/15605-finally-famous/,Big Sean,Finally Famous,2011,6.1,
11603,/reviews/albums/15575-pleasure/,Pure X,Pleasure,2011,7.6,
11604,/reviews/albums/15566-electronic-dream/,AraabMuzik,Electronic Dream,2011,8.2,
11605,/reviews/albums/15600-ceremony/,Mexicans With Guns,Ceremony,2011,5.5,
11606,/reviews/albums/15597-evening-tapestry/,Brown Recluse,Evening Tapestry,2011,7.4,
11607,/reviews/albums/15581-shangri-la/,YACHT,Shangri-La,2011,6.5,
11608,/reviews/albums/15604-galactic-melt/,Com Truise,Galactic Melt,2011,7.3,
11609,/reviews/albums/15598-drums-between-the-bells/,Brian Eno||Rick Holland,Drums Between the Bells,2011,6.6,
11610,/reviews/albums/15594-alchemic-heart/,Vampillia,Alchemic Heart,2011,8,
11611,/reviews/albums/15587-me-doing-standup/,Norm Macdonald,Me Doing Standup,2011,6.5,
11612,/reviews/albums/15595-100-publishing/,Wiley,100% Publishing,2011,7.5,
11613,/reviews/albums/15592-the-unanimous-hour/,Lungfish,The Unanimous Hour,2011,8.1,
11614,/reviews/albums/15599-lord-giveth-lord-taketh-away-ep/,Statik Selektah||Freddie Gibbs,"Lord Giveth, Lord Taketh Away EP",2011,7.2,
11615,/reviews/albums/15590-two-matchsticks/,The Wooden Birds,Two Matchsticks,2011,7.3,
11616,/reviews/albums/15586-living-2009-present/,Tearist,Living: 2009-Present,2011,6.7,
11617,/reviews/albums/15577-lights-out/,Kate Simko,Lights Out,2011,6.9,
11618,/reviews/albums/15583-exmilitary/,Death Grips,Exmilitary,2011,7.5,
11619,/reviews/albums/15591-weekend-at-burnies/,Curren$y,Weekend at Burnie's,2011,8,
11620,/reviews/albums/15495-alice-agatha-branch-christ/,Witch Gardens,"Alice, Agatha, Branch & Christ",2011,7.2,
