,score
14136,7.7
14137,7.7
14138,8.2
14139,8.3
14140,8.5
14141,7.3
14142,7.8
14143,7.9
14144,7.5
14145,8.0
14146,8.7
14147,8.3
14148,7.3
14149,7.8
14150,5.0
14151,6.6
14152,7.4
14153,8.2
14154,8.9
14155,7.3
14156,7.8
14157,7.5
14158,7.6
14159,5.5
14160,6.8
14161,7.1
14162,8.6
14163,8.5
14164,6.6
14165,7.6
14166,8.0
14167,8.4
14168,7.4
14169,8.0
14170,7.9
14171,6.9
14172,7.2
14173,8.3
14174,7.5
14175,4.8
14176,7.6
14177,7.7
14178,8.4
14179,7.3
14180,7.4
14181,7.8
14182,5.0
14183,7.0
14184,7.5
14185,7.3
14186,7.7
14187,6.6
14188,7.8
14189,7.2
14190,5.4
14191,6.8
14192,8.0
14193,5.0
14194,8.0
14195,4.9
14196,7.8
14197,8.5
14198,5.8
14199,5.4
14200,8.3
14201,8.0
14202,5.2
14203,6.7
14204,7.9
14205,8.8
14206,7.3
14207,8.3
14208,7.2
14209,7.7
14210,6.9
14211,7.1
14212,6.9
14213,8.1
14214,8.3
14215,6.6
14216,7.7
14217,7.8
14218,8.8
14219,2.1
14220,7.0
14221,5.9
14222,7.3
14223,7.3
14224,6.0
14225,6.7
14226,7.1
14227,6.8
14228,7.5
14229,8.4
14230,3.3
14231,6.5
14232,6.8
14233,7.6
14234,6.1
14235,7.3
14236,6.0
14237,7.6
14238,8.4
14239,7.2
14240,7.8
14241,8.8
14242,7.0
14243,7.6
14244,5.9
14245,7.1
14246,8.5
14247,8.0
14248,7.0
14249,6.9
14250,7.2
14251,7.2
14252,6.3
14253,6.7
14254,7.2
14255,7.7
14256,6.9
14257,7.4
14258,6.8
14259,8.7
14260,5.0
14261,10.0
14262,7.2
14263,7.5
14264,8.2
14265,7.3
14266,7.3
14267,7.7
14268,7.0
14269,7.5
14270,7.5
14271,9.0
14272,3.3
14273,8.0
14274,3.0
14275,7.2
14276,5.4
14277,6.3
14278,7.0
14279,7.2
14280,7.0
14281,7.4
14282,8.3
14283,6.8
14284,7.0
14285,7.8
14286,6.8
14287,8.0
14288,7.5
14289,7.0
14290,6.9
14291,7.7
14292,8.0
14293,8.1
14294,7.8
14295,7.9
14296,8.0
14297,6.5
14298,7.2
14299,8.0
14300,8.2
14301,8.8
14302,5.9
14303,7.7
14304,6.9
14305,7.4
14306,7.7
14307,4.6
14308,7.6
14309,7.7
14310,7.9
14311,7.5
14312,5.2
14313,6.7
14314,7.6
14315,7.7
14316,8.0
14317,4.2
14318,7.5
14319,8.0
14320,6.8
14321,5.8
14322,7.6
14323,7.8
14324,8.5
14325,8.0
14326,7.6
14327,9.0
14328,7.0
14329,9.0
14330,5.8
14331,7.0
14332,7.6
14333,0.0
14334,7.2
14335,7.3
14336,8.5
14337,6.8
14338,7.8
14339,8.4
14340,7.2
14341,7.5
14342,7.7
14343,6.9
14344,7.0
14345,7.6
14346,8.0
14347,6.0
14348,7.6
14349,7.0
14350,7.6
14351,8.0
14352,9.3
14353,5.6
14354,7.3
14355,7.7
14356,6.4
14357,7.3
14358,1.9
14359,8.6
14360,5.5
14361,7.2
14362,5.8
14363,5.8
14364,7.9
14365,9.7
14366,6.7
14367,7.0
14368,7.5
14369,8.3
14370,6.8
14371,7.0
14372,7.4
14373,8.6
14374,7.4
14375,8.2
14376,8.6
14377,6.1
14378,7.6
14379,6.8
14380,7.1
14381,7.4
14382,8.0
14383,6.8
14384,7.0
14385,7.6
14386,2.9
14387,7.5
14388,8.4
14389,8.5
14390,3.4
14391,7.7
14392,7.1
14393,8.4
14394,5.7
14395,7.0
14396,7.2
14397,7.8
14398,6.5
14399,7.3
14400,6.4
14401,7.5
14402,7.7
14403,3.9
14404,6.0
14405,7.7
14406,8.1
14407,4.0
14408,5.0
14409,7.0
14410,6.9
14411,8.3
14412,6.9
14413,6.4
14414,7.1
14415,7.8
14416,8.3
14417,3.7
14418,8.3
14419,7.4
14420,7.9
14421,7.9
14422,3.0
14423,7.8
14424,8.1
14425,7.7
14426,7.9
14427,7.9
14428,6.5
14429,8.2
14430,7.5
14431,7.3
14432,7.7
14433,7.1
14434,7.2
14435,7.5
14436,6.6
14437,8.1
14438,8.1
14439,2.8
14440,7.5
14441,3.3
14442,7.0
14443,7.6
14444,6.0
14445,7.0
14446,7.1
14447,7.8
14448,3.5
14449,7.7
14450,8.2
14451,7.2
14452,7.2
14453,7.8
14454,9.3
14455,7.4
14456,8.0
14457,8.3
14458,8.5
14459,7.3
14460,7.4
14461,7.9
14462,8.0
14463,8.1
14464,7.3
14465,6.6
14466,8.0
14467,6.8
14468,7.0
14469,8.0
14470,7.2
14471,7.5
14472,7.9
14473,7.1
14474,3.0
14475,4.6
14476,7.0
14477,8.6
14478,6.9
14479,7.5
14480,7.8
14481,5.3
14482,7.0
14483,8.4
14484,8.1
14485,7.5
14486,6.3
14487,7.3
14488,7.4
14489,8.0
14490,6.5
14491,7.5
14492,7.0
14493,5.4
14494,7.0
14495,7.2
14496,8.1
14497,9.6
14498,5.9
14499,7.5
14500,6.0
14501,7.8
14502,8.2
14503,7.6
14504,6.3
14505,7.1
14506,7.7
14507,7.1
14508,7.6
14509,7.8
14510,5.6
14511,6.1
14512,8.5
14513,7.9
14514,5.0
14515,7.3
14516,5.2
14517,5.0
14518,7.3
14519,7.4
14520,8.7
14521,6.9
14522,6.0
14523,8.3
14524,3.2
14525,7.5
14526,3.7
14527,8.5
14528,7.8
14529,6.0
14530,6.6
14531,7.5
14532,6.2
14533,7.9
14534,8.0
14535,8.0
14536,7.8
14537,7.9
14538,7.0
14539,8.3
14540,7.8
14541,6.9
14542,8.1
14543,8.7
14544,8.9
14545,6.5
14546,8.2
14547,6.1
14548,3.5
14549,8.2
14550,6.8
14551,7.8
14552,7.9
14553,4.4
14554,5.7
14555,9.7
14556,7.6
14557,7.9
14558,6.4
14559,8.0
14560,6.7
14561,7.6
14562,2.7
14563,7.8
14564,8.8
14565,8.1
14566,5.7
14567,7.0
14568,7.5
14569,8.4
14570,6.0
14571,8.5
14572,8.0
14573,5.0
14574,9.3
14575,7.1
14576,8.2
14577,7.3
14578,3.2
14579,7.6
14580,7.9
14581,6.7
14582,7.4
14583,9.0
14584,7.5
14585,7.2
14586,6.8
14587,7.7
14588,7.8
14589,7.2
14590,7.8
14591,8.0
14592,3.6
14593,7.5
14594,6.4
14595,8.9
14596,8.2
14597,8.1
14598,9.1
14599,6.7
14600,7.2
14601,7.2
14602,7.6
14603,7.7
14604,6.9
14605,6.5
14606,7.1
14607,6.5
14608,7.6
14609,7.0
14610,8.3
14611,6.0
14612,7.5
14613,7.7
14614,7.0
14615,7.6
14616,6.9
14617,7.3
14618,7.4
14619,8.5
14620,7.8
14621,6.9
14622,4.5
14623,6.3
14624,7.9
14625,8.2
14626,7.0
14627,8.2
14628,7.9
14629,7.1
14630,8.9
14631,7.2
14632,6.4
14633,8.3
14634,5.9
14635,8.2
14636,5.8
14637,2.1
14638,6.4
14639,7.8
14640,8.4
14641,6.6
14642,8.5
14643,7.2
14644,10.0
14645,6.0
14646,7.5
14647,5.6
14648,7.2
14649,8.0
14650,8.4
14651,7.5
14652,9.1
14653,8.6
14654,7.7
14655,7.1
14656,8.7
14657,7.6
14658,7.1
14659,7.9
14660,8.0
14661,7.8
14662,8.5
14663,8.3
14664,5.7
14665,8.3
14666,4.5
14667,8.8
14668,7.9
14669,6.0
14670,6.2
14671,7.8
14672,6.4
14673,8.3
14674,8.7
14675,5.2
14676,7.4
14677,7.9
14678,6.5
14679,8.5
14680,6.5
14681,8.1
14682,4.1
14683,7.9
14684,6.9
14685,6.5
14686,6.7
14687,7.6
14688,6.5
14689,6.7
14690,8.2
14691,8.6
14692,8.2
14693,7.0
14694,7.2
14695,6.7
14696,7.5
14697,6.9
14698,8.6
14699,3.4
14700,7.3
14701,3.1
14702,9.4
14703,6.9
14704,8.0
14705,5.6
14706,7.3
14707,7.8
14708,5.9
14709,7.6
14710,5.1
14711,7.8
14712,5.5
14713,6.0
14714,6.2
14715,8.4
14716,8.1
14717,7.8
14718,7.3
14719,6.1
14720,7.0
14721,8.6
14722,5.5
14723,9.0
14724,7.7
14725,8.0
14726,8.8
14727,6.9
14728,8.3
14729,7.3
14730,7.6
14731,8.0
14732,6.8
14733,9.1
14734,6.3
14735,3.9
14736,7.8
14737,5.3
14738,7.5
14739,7.4
14740,6.0
14741,7.9
14742,8.2
14743,5.7
14744,5.9
14745,7.6
14746,6.7
14747,7.9
14748,7.8
14749,7.8
14750,6.4
14751,7.3
14752,6.3
14753,7.8
14754,6.3
14755,5.5
14756,6.9
14757,7.3
14758,5.8
14759,8.2
14760,6.9
14761,5.1
14762,8.2
14763,7.9
14764,9.0
14765,7.5
14766,7.0
14767,8.0
14768,7.8
14769,5.6
14770,7.0
14771,8.4
14772,5.3
14773,4.0
14774,9.4
14775,8.2
14776,7.4
14777,7.4
14778,8.0
14779,7.3
14780,6.4
14781,7.8
14782,8.1
14783,7.3
14784,6.7
14785,9.3
14786,7.7
14787,6.0
14788,7.1
14789,7.6
14790,7.0
14791,6.9
14792,7.5
14793,6.1
14794,6.9
14795,7.9
14796,6.8
14797,1.3
14798,8.7
14799,7.0
14800,4.8
14801,7.6
14802,7.3
14803,8.6
14804,6.6
14805,5.8
14806,8.3
14807,6.8
14808,7.5
14809,8.3
14810,8.0
14811,4.0
14812,3.9
14813,7.6
14814,5.8
14815,7.6
14816,6.3
14817,7.9
14818,8.0
14819,8.0
14820,6.8
14821,6.9
14822,7.6
14823,7.8
14824,7.2
14825,7.8
14826,6.9
14827,5.7
14828,7.7
14829,7.2
14830,7.2
14831,5.2
14832,6.1
14833,8.2
14834,7.4
14835,7.3
14836,7.8
14837,8.3
14838,7.3
14839,8.3
14840,7.0
14841,8.2
14842,8.4
14843,7.2
14844,8.6
14845,6.3
14846,6.5
14847,8.5
14848,6.8
14849,7.5
14850,6.0
14851,10.0
14852,8.4
14853,6.9
14854,7.3
14855,9.0
14856,5.6
14857,8.3
14858,8.0
14859,8.2
14860,7.8
14861,7.3
14862,7.6
14863,6.8
14864,7.0
14865,7.7
14866,6.6
14867,7.0
14868,9.1
14869,6.9
14870,7.0
14871,4.9
14872,7.4
14873,7.4
14874,7.4
14875,7.6
14876,6.9
14877,6.7
14878,6.4
14879,7.6
14880,5.9
14881,8.8
14882,8.0
14883,7.3
14884,6.2
14885,7.1
14886,6.0
14887,6.1
14888,6.6
14889,7.3
14890,7.4
14891,3.9
14892,7.5
14893,7.4
14894,7.5
14895,8.9
14896,3.9
14897,6.9
14898,2.9
14899,7.1
14900,6.9
14901,6.0
14902,6.0
14903,3.1
14904,3.0
14905,7.8
14906,5.1
14907,8.5
14908,4.1
14909,3.7
14910,6.5
14911,5.1
14912,6.4
14913,7.1
14914,7.2
14915,3.7
14916,3.0
14917,8.3
14918,8.5
14919,3.5
14920,7.2
14921,6.9
14922,8.1
14923,7.5
14924,7.4
14925,6.9
14926,8.0
14927,6.5
14928,7.3
14929,6.4
14930,8.0
14931,6.8
14932,7.8
14933,8.2
14934,8.2
14935,4.4
14936,7.8
14937,7.4
14938,5.1
14939,9.1
14940,5.5
14941,8.4
14942,8.9
14943,7.9
14944,7.9
14945,5.9
14946,7.1
14947,6.6
14948,8.1
14949,7.2
14950,8.4
14951,8.6
14952,8.5
14953,7.3
14954,7.0
14955,6.1
14956,8.4
14957,5.0
14958,8.4
14959,7.8
14960,7.1
14961,7.5
14962,9.0
14963,8.4
14964,7.5
14965,8.1
14966,6.7
14967,7.5
14968,3.0
14969,8.4
14970,9.7
14971,7.7
14972,8.3
14973,7.1
14974,8.0
14975,7.1
14976,7.7
14977,9.5
14978,7.0
14979,7.6
14980,8.5
14981,7.2
14982,6.7
14983,9.5
14984,8.5
14985,7.9
14986,6.9
14987,6.2
14988,5.9
14989,7.3
14990,5.3
14991,5.4
14992,7.6
14993,8.4
14994,8.0
14995,8.2
14996,8.5
14997,6.0
14998,6.8
14999,3.9
15000,7.3
15001,8.3
15002,7.7
15003,5.5
15004,6.3
15005,3.2
15006,7.8
15007,4.9
15008,7.3
15009,5.0
15010,3.8
15011,5.4
15012,9.1
15013,7.0
15014,5.9
15015,8.3
15016,5.5
15017,7.7
15018,8.7
15019,9.0
15020,7.9
15021,7.3
15022,7.0
15023,7.8
15024,8.2
15025,5.2
15026,7.2
15027,6.0
15028,8.3
15029,7.5
15030,6.2
15031,6.9
15032,7.4
15033,7.6
15034,4.2
15035,6.2
15036,6.9
15037,4.2
15038,7.7
15039,8.0
15040,7.1
15041,3.1
15042,6.1
15043,8.2
15044,4.9
15045,8.3
15046,5.2
15047,7.0
15048,6.3
15049,3.8
15050,8.5
15051,8.2
15052,7.2
15053,6.9
15054,7.1
15055,8.3
15056,2.1
15057,4.2
15058,7.5
15059,7.6
15060,8.8
15061,7.9
15062,5.4
15063,6.1
15064,7.0
15065,7.7
15066,8.4
15067,8.7
15068,8.0
15069,7.4
15070,7.7
15071,7.7
15072,4.9
15073,8.6
15074,8.6
15075,3.7
15076,7.0
15077,7.8
15078,4.9
15079,7.0
15080,8.6
15081,6.0
15082,5.6
15083,8.0
15084,6.5
15085,7.7
15086,2.9
15087,6.7
15088,7.7
15089,7.7
15090,8.2
15091,5.5
15092,6.8
15093,7.5
15094,6.9
15095,6.6
15096,7.7
15097,7.0
15098,3.0
15099,7.6
15100,8.9
15101,6.9
15102,8.9
15103,5.0
15104,8.3
15105,5.8
15106,3.6
15107,7.3
15108,2.0
15109,5.8
15110,6.9
15111,3.9
15112,8.3
15113,6.5
15114,6.9
15115,7.3
15116,7.3
15117,0.8
15118,8.2
15119,7.0
15120,3.3
15121,7.9
15122,6.3
15123,7.5
15124,3.3
15125,7.0
15126,5.7
15127,8.6
15128,8.0
15129,7.5
15130,6.8
15131,6.8
15132,7.8
15133,8.0
15134,8.3
15135,7.4
15136,7.9
15137,8.0
15138,8.7
15139,8.4
15140,9.0
15141,7.2
15142,9.4
15143,6.2
15144,8.3
15145,7.5
15146,8.1
15147,7.1
15148,8.0
15149,7.7
15150,2.9
15151,5.7
15152,7.0
15153,5.8
15154,8.6
15155,8.1
15156,4.7
15157,4.7
15158,0.0
15159,8.4
15160,7.3
15161,8.3
15162,9.1
15163,6.7
15164,7.8
15165,7.6
15166,7.5
15167,4.5
15168,7.1
15169,7.8
15170,6.1
15171,7.5
15172,7.4
15173,7.5
15174,8.5
15175,7.7
15176,2.1
15177,7.6
15178,6.7
15179,7.0
15180,0.8
15181,7.6
15182,4.4
15183,7.9
15184,7.2
15185,8.6
15186,3.1
15187,7.7
15188,7.6
15189,4.8
15190,7.7
15191,7.8
15192,7.5
15193,6.9
15194,8.1
15195,2.9
15196,7.7
15197,7.0
15198,5.8
15199,5.1
15200,7.8
15201,8.4
15202,5.4
15203,8.4
15204,7.4
15205,4.0
15206,6.5
15207,7.5
15208,4.7
15209,5.0
15210,6.6
15211,7.3
15212,8.5
15213,8.2
15214,6.5
15215,7.7
15216,8.3
15217,2.8
15218,8.5
15219,5.7
15220,7.2
15221,5.7
15222,8.4
15223,8.8
15224,8.9
15225,7.1
15226,5.6
15227,6.7
15228,5.6
15229,7.2
15230,4.5
15231,8.6
15232,8.4
15233,8.0
15234,9.2
15235,2.7
15236,5.1
15237,5.8
15238,6.1
15239,7.4
15240,8.2
15241,5.3
15242,9.1
15243,3.8
15244,8.1
15245,7.5
15246,6.0
15247,7.3
15248,4.5
15249,9.0
15250,7.4
15251,4.8
15252,6.1
15253,7.3
15254,8.4
15255,7.3
15256,8.0
15257,6.5
15258,7.9
15259,3.0
15260,7.4
15261,7.4
15262,3.2
15263,9.1
15264,6.8
15265,7.8
15266,2.8
15267,8.2
15268,6.2
15269,7.1
15270,6.2
15271,7.7
15272,8.6
15273,6.9
15274,7.7
15275,6.5
15276,7.0
15277,7.6
15278,6.4
15279,7.9
15280,3.8
15281,8.1
15282,8.3
15283,7.9
15284,7.1
15285,2.8
15286,6.4
15287,7.4
15288,5.8
15289,7.6
15290,3.7
15291,8.5
15292,2.8
15293,8.2
15294,8.1
15295,6.0
15296,4.4
15297,6.9
15298,3.4
15299,8.8
15300,5.6
15301,7.9
15302,7.5
15303,8.3
15304,2.9
15305,8.5
15306,7.0
15307,3.5
15308,6.1
15309,6.9
15310,7.5
15311,7.3
15312,6.9
15313,5.6
15314,7.8
15315,8.0
15316,6.7
15317,8.6
15318,6.8
15319,8.2
15320,8.6
15321,7.2
15322,3.9
15323,7.3
15324,8.3
15325,8.1
15326,6.0
15327,7.0
15328,7.4
15329,8.1
15330,1.1
15331,7.5
15332,8.2
15333,8.7
15334,7.0
15335,7.0
15336,7.3
15337,6.4
15338,8.0
15339,7.7
15340,6.9
15341,4.2
15342,7.8
15343,8.1
15344,6.0
15345,3.8
15346,7.3
15347,6.9
15348,9.0
15349,7.7
15350,7.9
15351,6.9
15352,7.9
15353,1.7
15354,5.0
15355,8.4
15356,7.0
15357,6.1
15358,2.6
15359,6.3
15360,6.5
15361,7.3
15362,8.2
15363,6.4
15364,7.8
15365,7.1
15366,7.0
15367,5.1
15368,7.2
15369,8.4
15370,6.7
15371,6.9
15372,7.5
15373,6.6
15374,6.4
15375,2.0
15376,7.0
15377,7.8
15378,6.5
15379,8.7
15380,6.3
15381,7.6
15382,3.3
15383,6.3
15384,8.9
15385,7.1
15386,6.0
15387,7.9
15388,6.7
15389,8.7
15390,6.5
15391,4.4
15392,6.8
15393,7.7
15394,8.1
15395,7.0
15396,8.5
15397,8.5
15398,4.2
15399,7.3
15400,6.9
15401,7.0
15402,5.6
15403,7.0
15404,7.5
15405,9.0
15406,7.5
15407,9.1
15408,6.9
15409,6.8
15410,5.4
15411,8.3
15412,8.0
15413,7.3
15414,8.1
15415,6.5
15416,7.9
15417,5.6
15418,6.7
15419,3.8
15420,6.5
15421,8.3
15422,7.6
15423,7.4
15424,6.6
15425,6.1
15426,2.0
15427,8.4
15428,7.3
15429,5.1
15430,6.6
15431,7.5
15432,8.0
15433,6.1
15434,9.2
15435,6.0
15436,7.0
15437,6.6
15438,7.9
15439,6.5
15440,4.3
15441,8.1
15442,7.9
15443,8.1
15444,7.9
15445,6.4
15446,7.2
15447,7.3
15448,7.8
15449,3.8
15450,6.2
15451,6.2
15452,7.8
15453,7.0
15454,8.3
15455,6.8
15456,3.0
15457,8.9
15458,6.5
15459,8.2
15460,4.9
15461,7.7
15462,7.4
15463,7.4
15464,3.3
15465,6.9
15466,8.6
15467,8.0
15468,7.5
15469,3.4
15470,8.0
15471,3.9
15472,7.0
15473,7.7
15474,8.3
15475,7.2
15476,8.8
15477,7.2
15478,4.9
15479,6.9
15480,8.5
15481,6.8
15482,7.4
15483,4.3
15484,7.8
15485,7.5
15486,7.0
15487,4.6
15488,8.5
15489,6.7
15490,9.0
15491,8.7
15492,7.4
15493,7.8
15494,9.1
15495,8.4
15496,7.4
15497,6.9
15498,8.0
15499,8.0
15500,7.0
15501,7.8
15502,8.8
15503,6.0
15504,6.0
15505,8.4
15506,7.9
15507,5.9
15508,7.5
15509,7.1
15510,8.4
15511,1.7
15512,7.0
15513,8.5
15514,6.7
15515,7.1
15516,6.4
15517,6.8
15518,6.0
15519,7.2
15520,7.2
15521,8.0
15522,6.6
15523,8.0
15524,7.0
15525,7.8
15526,2.8
15527,7.0
15528,6.8
15529,6.8
15530,8.3
15531,7.0
15532,8.7
15533,7.2
15534,6.9
15535,3.6
15536,6.3
15537,6.3
15538,7.5
15539,7.4
15540,7.0
15541,7.9
15542,7.5
15543,8.0
15544,6.4
15545,4.4
15546,7.1
15547,7.6
15548,8.0
15549,5.6
15550,4.8
15551,8.5
15552,7.4
15553,8.0
15554,6.9
15555,4.2
15556,7.2
15557,9.7
15558,7.5
15559,4.7
15560,8.6
15561,7.0
15562,7.7
15563,3.3
15564,6.0
15565,6.9
15566,8.8
15567,7.5
15568,5.2
15569,8.1
15570,4.6
15571,6.1
15572,8.5
15573,8.2
15574,7.1
15575,8.2
15576,6.9
15577,6.0
15578,7.8
15579,3.8
15580,3.8
15581,7.1
15582,7.9
15583,8.5
15584,6.9
15585,5.5
15586,7.3
15587,8.4
15588,7.3
15589,8.5
15590,7.4
15591,3.5
15592,6.8
15593,6.4
15594,8.1
15595,4.5
15596,4.8
15597,8.1
15598,8.3
15599,6.5
15600,8.5
15601,5.6
15602,7.5
15603,7.0
15604,5.9
15605,7.3
15606,6.2
15607,7.8
15608,6.6
15609,6.9
15610,0.5
15611,8.6
15612,8.4
15613,2.9
15614,6.7
15615,8.5
15616,5.6
15617,7.5
15618,6.8
15619,4.9
15620,8.1
15621,6.4
15622,9.0
15623,2.0
15624,6.1
15625,6.5
15626,8.4
15627,5.7
15628,7.9
15629,7.8
15630,5.1
15631,5.3
15632,7.5
15633,5.6
15634,7.2
15635,6.0
15636,6.7
15637,5.8
15638,7.7
15639,7.0
15640,6.6
15641,7.2
15642,4.6
15643,7.3
15644,6.6
15645,7.8
15646,2.9
15647,7.2
15648,9.1
15649,7.5
15650,6.8
15651,7.9
15652,4.3
15653,6.4
15654,2.5
15655,4.2
15656,7.6
15657,7.2
15658,7.9
15659,7.7
15660,6.5
15661,6.8
15662,8.0
15663,8.4
15664,5.2
15665,6.8
15666,7.0
15667,9.5
15668,7.0
15669,6.9
15670,8.4
15671,8.9
15672,5.6
15673,7.3
15674,6.1
15675,8.7
15676,6.4
15677,7.5
15678,7.2
15679,2.4
15680,8.1
15681,6.7
15682,8.0
15683,5.5
15684,8.5
15685,8.7
15686,7.2
15687,4.8
15688,7.4
15689,8.0
15690,7.6
15691,4.3
15692,7.3
15693,7.4
15694,8.0
15695,7.3
15696,7.4
15697,3.0
15698,6.9
15699,9.0
15700,4.1
15701,5.0
15702,5.8
15703,5.6
15704,7.7
15705,3.8
15706,3.5
15707,6.9
15708,8.1
15709,6.5
15710,9.0
15711,6.7
15712,7.4
15713,7.0
15714,4.9
15715,7.1
15716,4.6
15717,7.3
15718,2.2
15719,8.1
15720,6.4
15721,7.0
15722,6.1
15723,5.5
15724,8.4
15725,6.8
15726,8.0
15727,8.4
15728,7.8
15729,7.2
15730,1.2
15731,6.9
15732,4.4
15733,7.8
15734,7.3
15735,3.0
15736,7.0
15737,7.0
15738,9.2
15739,7.0
15740,8.2
15741,7.7
15742,8.0
15743,8.8
15744,6.9
15745,6.6
15746,6.6
15747,6.9
15748,7.4
15749,6.8
15750,6.7
15751,7.6
15752,7.7
15753,9.5
15754,7.0
15755,6.6
15756,6.5
15757,7.6
15758,8.2
15759,7.5
15760,7.8
15761,8.9
15762,8.0
15763,7.6
15764,4.7
15765,7.8
15766,8.3
15767,7.8
15768,6.1
15769,8.0
15770,7.9
15771,7.0
15772,6.4
15773,7.3
15774,0.6
15775,5.3
15776,2.6
15777,5.6
15778,3.3
15779,8.8
15780,7.0
15781,7.3
15782,6.0
15783,8.0
15784,5.0
15785,5.9
15786,4.3
15787,7.0
15788,7.0
15789,6.0
15790,8.3
15791,7.5
15792,6.8
15793,9.1
15794,8.8
15795,6.6
15796,4.7
15797,4.0
15798,8.0
15799,7.4
15800,6.3
15801,7.7
15802,9.3
15803,5.4
15804,6.8
15805,6.4
15806,6.0
15807,5.4
15808,3.3
15809,5.8
15810,7.3
15811,8.1
15812,7.5
15813,2.7
15814,7.7
15815,7.6
15816,8.0
15817,7.4
15818,8.0
15819,7.6
15820,4.9
15821,5.5
15822,7.5
15823,6.2
15824,3.4
15825,7.3
15826,6.9
15827,5.0
15828,6.5
15829,7.9
15830,6.5
15831,6.8
15832,4.4
15833,8.0
15834,9.0
15835,6.3
15836,7.4
15837,7.8
15838,6.5
15839,7.8
15840,10.0
15841,5.7
15842,7.4
15843,3.6
15844,8.2
15845,7.5
15846,7.9
15847,5.9
15848,6.0
15849,9.8
15850,5.0
15851,8.0
15852,6.0
15853,6.4
15854,8.4
15855,6.4
15856,7.7
15857,4.9
15858,8.7
15859,3.5
15860,6.1
15861,4.2
15862,7.4
15863,6.6
15864,3.3
15865,7.4
15866,6.1
15867,8.4
15868,8.5
15869,7.3
15870,7.8
15871,6.8
15872,7.1
15873,10.0
15874,8.5
15875,7.2
15876,8.3
15877,2.5
15878,7.0
15879,7.5
15880,7.1
15881,7.5
15882,5.3
15883,7.6
15884,3.2
15885,8.0
15886,4.2
15887,6.8
15888,8.3
15889,7.8
15890,8.7
15891,7.9
15892,5.2
15893,8.1
15894,6.1
15895,7.4
15896,8.5
15897,6.3
15898,3.1
15899,7.6
15900,7.0
15901,8.4
15902,7.9
15903,5.2
15904,6.9
15905,6.3
15906,7.6
15907,5.0
15908,7.9
15909,6.5
15910,7.3
15911,6.0
15912,7.3
15913,9.4
15914,5.0
15915,7.2
15916,7.9
15917,6.8
15918,7.5
15919,2.6
15920,8.0
15921,7.1
15922,2.8
15923,8.5
15924,6.4
15925,7.5
15926,6.5
15927,8.1
15928,7.0
15929,8.7
15930,8.0
15931,8.4
15932,7.4
15933,5.6
15934,8.2
15935,7.8
15936,7.0
15937,9.7
15938,5.1
15939,6.7
15940,6.3
15941,7.4
15942,3.3
15943,7.5
15944,8.2
15945,10.0
15946,3.5
15947,8.2
15948,6.9
15949,6.3
15950,7.2
15951,8.8
15952,7.5
15953,8.6
15954,7.9
15955,7.9
15956,9.4
15957,9.0
15958,5.4
15959,6.1
15960,8.2
15961,8.0
15962,1.8
15963,5.9
15964,6.3
15965,6.6
15966,5.9
15967,2.7
15968,7.9
15969,7.7
15970,7.2
15971,7.9
15972,4.2
15973,6.7
15974,8.9
15975,8.3
15976,3.0
15977,9.2
15978,7.5
15979,7.4
15980,7.7
15981,6.7
15982,5.5
15983,7.3
15984,6.2
15985,7.8
15986,6.4
15987,6.2
15988,7.5
15989,5.0
15990,8.1
15991,5.0
15992,2.6
15993,7.0
15994,7.3
15995,8.3
15996,8.7
15997,7.0
15998,4.0
15999,5.7
16000,8.2
16001,7.4
16002,6.5
16003,5.7
16004,7.8
16005,3.3
16006,7.5
16007,7.6
16008,8.6
16009,5.7
16010,0.1
16011,7.2
16012,9.0
16013,8.0
16014,8.5
16015,9.0
16016,6.3
16017,7.4
16018,2.9
16019,6.2
16020,8.2
16021,5.0
16022,6.6
16023,8.0
16024,4.8
16025,7.5
16026,7.9
16027,4.8
16028,7.1
16029,5.6
16030,8.1
16031,7.0
16032,8.4
16033,5.2
16034,6.0
16035,8.2
16036,7.5
16037,8.9
16038,6.0
16039,7.5
16040,9.3
16041,7.3
16042,6.5
16043,8.2
16044,4.1
16045,6.3
16046,7.5
16047,8.0
16048,3.8
16049,8.5
16050,8.4
16051,6.7
16052,5.4
16053,8.4
16054,7.2
16055,8.5
16056,8.5
16057,6.6
16058,6.4
16059,8.1
16060,5.4
16061,8.4
16062,7.9
16063,7.4
16064,5.7
16065,6.2
16066,8.4
16067,7.6
16068,2.8
16069,6.0
16070,2.9
16071,7.1
16072,7.0
16073,6.6
16074,6.3
16075,8.8
16076,5.8
16077,9.0
16078,8.2
16079,8.3
16080,7.1
16081,8.5
16082,9.5
16083,7.9
16084,8.7
16085,7.3
16086,7.8
16087,6.6
16088,6.8
16089,7.1
16090,8.0
16091,8.7
16092,7.6
16093,6.6
16094,6.9
16095,7.6
16096,7.9
16097,7.0
16098,6.6
16099,6.4
16100,5.5
16101,8.3
16102,5.2
16103,8.5
16104,7.7
16105,6.9
16106,7.0
16107,8.5
16108,5.4
16109,7.0
16110,6.7
16111,7.7
16112,5.8
16113,7.2
16114,7.4
16115,7.7
16116,7.7
16117,6.0
16118,8.4
16119,5.9
16120,7.0
16121,8.0
16122,10.0
16123,6.9
16124,9.1
16125,6.1
16126,6.6
16127,6.4
16128,6.2
16129,6.8
16130,7.9
16131,7.8
16132,8.7
16133,8.7
16134,7.0
